name	city	address	lat	lon	video_url	embed_url
Chùa Ph??c Long C? T?	Ben Tre Province	"Phong N?m, Gi?ng Trôm, B?n Tre, Vi?t Nam"	10.23369195	106.4389315	https://www.tiktok.com/@nhungcozy/video/7525016408083041543	https://www.tiktok.com/embed/7525016408083041543
Khu Du L?ch Bi?n C?n Nhàn	Ben Tre Province	"B?o Thu?n, Ba Tri, B?n Tre, Vi?t Nam"	10.01669146	106.6883999	https://www.tiktok.com/@dulongducanh/video/7506116479197154578	https://www.tiktok.com/embed/7506116479197154578
Chùa V?n Ph??c	Ben Tre Province	"QL57B, ?p Bình Chi?n, Bình ??i, B?n Tre, Vi?t Nam"	10.16391814	106.7065997	https://www.tiktok.com/@hoanghuy_flycam/video/7535390581225311495	https://www.tiktok.com/embed/7535390581225311495
Khu du l?ch sinh thái H? Th?o	Ben Tre Province	"Nh?n Th?nh, B?n Tre, Vi?t Nam"	10.21091308	106.4076693	https://www.tiktok.com/@angidaytroi/video/7509344802069122311	https://www.tiktok.com/embed/7509344802069122311
Khu du l?ch C?n Ph?ng	Ben Tre Province	"C?n Ph?ng, Tân Th?ch, Châu Thành, B?n Tre 39000, Vi?t Nam"	10.33691129	106.3687497	https://www.tiktok.com/@angiomytho/video/7464183713161678098	https://www.tiktok.com/embed/7464183713161678098
Ch? M? Tho	Tien Giang Province	"Nguy?n Hu?, Ph??ng 1, M? Tho, Ti?n Giang, Vi?t Nam"	10.35726231	106.3677373	https://www.tiktok.com/@myymtoiroi/video/7540670093030591765	https://www.tiktok.com/embed/7540670093030591765
Chùa V?nh Tràng	Tien Giang Province	"?p M? An, M? Phong, M? Tho, Ti?n Giang, Vi?t Nam"	10.36264283	106.3736103	https://www.tiktok.com/@diaphuongchi/video/7427250167520218369	https://www.tiktok.com/embed/7427250167520218369
Bi?n Tân Thành	Tien Giang Province	"Tân Thành, Gò Công ?ông, Ti?n Giang, Vi?t Nam"	10.29166955	106.7812043	https://www.tiktok.com/@vivugocong/video/7380666216597261585	https://www.tiktok.com/embed/7380666216597261585
Nhà B?ch Công T?	Tien Giang Province	"62 ?inh B? L?nh, Ph??ng 2, M? Tho, Ti?n Giang, Vi?t Nam"	10.35544472	106.3717601	https://www.tiktok.com/@nguyenhoangchuong999/video/7336409672850656513	https://www.tiktok.com/embed/7336409672850656513
B?u Lâm C? T?	Tien Giang Province	"162B Nguy?n V?n Giác, Ph??ng 2, M? Tho, Ti?n Giang, Vi?t Nam"	10.36133543	106.3714496	https://www.tiktok.com/@vothanhmanofficial/video/7443985024044616980	https://www.tiktok.com/embed/7443985024044616980
Chùa Pháp B?o	Tien Giang Province	"44 Lý Th??ng Ki?t, Ph??ng 5, M? Tho, Ti?n Giang, Vi?t Nam"	10.36238536	106.352491	https://www.tiktok.com/@diaphuongchi/video/7528395338797845761	https://www.tiktok.com/embed/7528395338797845761
Ch? Tân An	Long An Province	"Ph??ng 1, Tân An, Long An, Vi?t Nam"	10.53882793	106.413168	https://www.tiktok.com/@ansaplongan/video/7547693952963448065	https://www.tiktok.com/embed/7547693952963448065
H? Tân ??c	Long An Province	"Tân ??c, H?u Th?nh, ??c Hòa, Long An, Vi?t Nam"	10.79183556	106.4537319	https://www.tiktok.com/@miinh.tam/video/7378486756661906696	https://www.tiktok.com/embed/7378486756661906696
Làng  n?i Tân L?p	Long An Province	"QL62, Tân L?p, M?c Hóa, Long An 850000, Vi?t Nam"	10.71488548	105.9873884	https://www.tiktok.com/@gowith_we/video/7426738220181818625	https://www.tiktok.com/embed/7426738220181818625
Chùa Tôn Th?ch	Long An Province	"?p Thanh Ba, C?n Giu?c, Long An, Vi?t Nam"	10.60532775	106.6463712	https://www.tiktok.com/@trungtranofficial/video/7487077820858895671	https://www.tiktok.com/embed/7487077820858895671
Bánh tráng tr?n Ph??ng  (C?u ?úc)	Long An Province	"71b Hai Bà Tr?ng, Ph??ng 1, Tân An, Long An, Vi?t Nam"	10.53586669	106.4126254	https://www.tiktok.com/@banhtrangphuongcauduc/video/7242228014988250374	https://www.tiktok.com/embed/7242228014988250374
Chùa N?i C? S?n T?	Long An Province	"Tuyên Bình, V?nh H?ng, Long An, Vi?t Nam"	10.83171774	105.8662845	https://www.tiktok.com/@tieu_phiphi82/video/7569761936007597332	https://www.tiktok.com/embed/7569761936007597332
Ch? B?n Thành	Ho Chi Minh City	"Ph??ng B?n Thành, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam"	10.77253121	106.698019	https://www.tiktok.com/@tinathaothidaily/video/7460150990910786824	https://www.tiktok.com/embed/7460150990910786824
Ch? Tân ??nh	Ho Chi Minh City	"336 Hai Bà Tr?ng, Ph??ng Tân ??nh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam"	10.78968994	106.6898675	https://www.tiktok.com/@quankhonggo/video/7251547897290935558	https://www.tiktok.com/embed/7251547897290935558
Ch? Bà Chi?u	Ho Chi Minh City	"39 Diên H?ng, Ph??ng 1, Bình Th?nh, Thành ph? H? Chí Minh 70000, Vi?t Nam"	10.80235931	106.6986181	https://www.tiktok.com/@thanhnureview/video/7508695416892853522	https://www.tiktok.com/embed/7508695416892853522
Ch? Bình Tây	Ho Chi Minh City	"57A Tháp M??i, Ph??ng 2, Qu?n 6, Thành ph? H? Chí Minh 700900, Vi?t Nam"	10.74938255	106.6510603	https://www.tiktok.com/@didauofficial/video/7351701644716838164	https://www.tiktok.com/embed/7351701644716838164
Ch? Bàn C?	Ho Chi Minh City	"Ph??ng 3, Qu?n 3, Thành ph? H? Chí Minh, Vi?t Nam"	10.76915965	106.6810405	https://www.tiktok.com/@1phutsaigon/video/7339536212593511687	https://www.tiktok.com/embed/7339536212593511687
Himitsu no Kichi	Ho Chi Minh City	"446A ?. 3 Tháng 2, Ph??ng 12, Qu?n 10, Thành ph? H? Chí Minh 70000, Vi?t Nam"	10.76882203	106.6685036	https://www.tiktok.com/@i.ou.y.choi/video/7563982135346924820	https://www.tiktok.com/embed/7563982135346924820
Peachiful Vintage Room	Ho Chi Minh City	"330 ?. Lê V?n S?, Ph??ng 14, Qu?n 3, Thành ph? H? Chí Minh, Vi?t Nam"	10.78736448	106.6790985	https://www.tiktok.com/@bantinbungdoi/video/7512797913555275016	https://www.tiktok.com/embed/7512797913555275016
Vesta Lifestyle and Gifts	Ho Chi Minh City	"34 Ngô Quang Huy, Th?o ?i?n, Th? ??c, Thành ph? H? Chí Minh 700000, Vi?t Nam"	10.80428857	106.7343919	https://www.tiktok.com/@stacie.mai/video/7399243079926025488	https://www.tiktok.com/embed/7399243079926025488
Ti?m G?m Ô Mê Ly	Ho Chi Minh City	"15\27- 15\28 Nguy?n Th? Minh Khai, B?n Nghé, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam"	10.78505796	106.7009428	https://www.tiktok.com/@bolonton_/video/7452299796036996360	https://www.tiktok.com/embed/7452299796036996360
Ti?m G?m Mèo Ôm Mây	Ho Chi Minh City	"103/12 ?. Tr?n Huy Li?u, Ph??ng 11, Phú Nhu?n, Thành ph? H? Chí Minh, Vi?t Nam"	10.79345163	106.6775504	https://www.tiktok.com/@vuongnhididau/video/7556482250649423112	https://www.tiktok.com/embed/7556482250649423112
Bánh Mì Huynh Hoa	Ho Chi Minh City	"26 Lê Th? Riêng, Ph??ng Ph?m Ng? Lão, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam"	10.77154258	106.692394	https://www.tiktok.com/@banhmi.huynhhoa/video/7420376360469744897	https://www.tiktok.com/embed/7420376360469744897
C?m t?m Nguy?n V?n C?	Ho Chi Minh City	"74 Nguy?n V?n C?, Ph??ng Nguy?n C? Trinh, Qu?n 1, Thành ph? H? Chí Minh, Vi?t Nam"	10.7568835	106.6851702	https://www.tiktok.com/@nguyenquangdungdirector/video/7515821675657694472	https://www.tiktok.com/embed/7515821675657694472
Trà s?a B?ng Thành	Ho Chi Minh City	"352 Nguy?n Duy D??ng, Ph??ng 9, Qu?n 10, Thành ph? H? Chí Minh, Vi?t Nam"	10.7649878	106.6701637	https://www.tiktok.com/@cholondowntown/video/7248460605164768517	https://www.tiktok.com/embed/7248460605164768517
