name,city,address,lat,lon,video_url,embed_url
Khu Di Tích Căn Cứ Trung Ương Cục Miền Nam,Tay Ninh Province,"Tân Lập, Tân Biên, Tây Ninh, Việt Nam",11.73386659,106.0766868,https://www.tiktok.com/@duyen5522/video/7517536645374053639,https://www.tiktok.com/embed/7517536645374053639
Chợ Thủ Dầu Một,Binh Duong Province,"Đ. Điểu Ong, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam",10.97789145,106.65182,https://www.tiktok.com/@huynhhongocduc/video/7277980244471024914,https://www.tiktok.com/embed/7277980244471024914
Bảo Tàng Dược Cổ Truyền,Binh Duong Province,"26 bis/1, Vĩnh Phú, Thuận An, Bình Dương, Việt Nam",10.87510917,106.7010237,https://www.tiktok.com/@anchoibinhduongne/video/7483107208742391047,https://www.tiktok.com/embed/7483107208742391047
Vu Garden,Binh Duong Province,"117 Đ. Nguyễn Du, An Phú, Thuận An, Bình Dương, Việt Nam",10.93005155,106.7362269,https://www.tiktok.com/@nicbongcutewww/video/7545381430860205320,https://www.tiktok.com/embed/7545381430860205320
Chùa Hội Khánh,Binh Duong Province,"35 Yersin, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam",10.98106104,106.658843,https://www.tiktok.com/@diaphuongchi/video/7574454414925237520,https://www.tiktok.com/embed/7574454414925237520
Suối Rạc,Binh Duong Province," An Bình, Phú Giáo, Bình Dương, Việt Nam",11.30902197,106.8731083,https://www.tiktok.com/@duyen5522/video/7481212354420542728,https://www.tiktok.com/embed/7481212354420542728
Làng Tre Phú An,Binh Duong Province,"124 ĐT744, Phú An, Bến Cát, Bình Dương, Việt Nam",11.06647794,106.5846911,https://www.tiktok.com/@duyen5522/video/7572901090581122312,https://www.tiktok.com/embed/7572901090581122312
Công viên Thành Phố Mới,Binh Duong Province,"Phú Mỹ, Tp. Thủ Dầu Một, Bình Dương, Việt Nam",11.04889515,106.6740957,https://www.tiktok.com/@diengne_/video/7352891704027991314,https://www.tiktok.com/embed/7352891704027991314
Vườn Nhà Gốm,Binh Duong Province,"120 Gia Long, Lái Thiêu, Thuận An, Bình Dương 820000, Việt Nam",10.90324065,106.6961713,https://www.tiktok.com/@febtaitedaily/video/7482433250376289544,https://www.tiktok.com/embed/7482433250376289544
Làng gốm Lái Thiêu,Binh Duong Province,"Lái Thiêu, Thuận An, Bình Dương, Việt Nam",10.9066624,106.6992609,https://www.tiktok.com/@tonlonton92/video/7359554606424247553,https://www.tiktok.com/embed/7359554606424247553
